Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
v7_nsfwSkipLabel4_fd521eab	sa	Just fuck off Cameron! Go home!	game/v7/v7.rpy	7896	sa "[what]"
v7_nsfwSkipLabel4_7a287347	ca	Don't you dare talk to me like that! You're leaving. NOW!	game/v7/v7.rpy	7901	ca "[what]"
v7_nsfwSkipLabel4_6d1b0a51	ca	Don't you fucking dare drag her into this shit again!	game/v7/v7.rpy	7911	ca "[what]"
v7_nsfwSkipLabel4_7f17ad95	ca	I cannot fucking believe you Samantha.	game/v7/v7.rpy	7921	ca "[what]"
v7_nsfwSkipLabel4_024496ef	u	Hey, you know he only wants the best for you.	game/v7/v7.rpy	7933	u "[what]"
v7_nsfwSkipLabel4_3d1310d4	sa	Yeah, well, he has a shitty way of showing it.	game/v7/v7.rpy	7938	sa "[what]"
v7_nsfwSkipLabel4_d2a778e9	u	Yeah, maybe it's just the only way he knows to show that he cares.	game/v7/v7.rpy	7943	u "[what]"
v7_nsfwSkipLabel4_cb919327	u	You know, that stuff can really kill you. He doesn't want that for his little sister.	game/v7/v7.rpy	7944	u "[what]"
v7_nsfwSkipLabel4_25fac944	sa	I know. I just can't help it.	game/v7/v7.rpy	7949	sa "[what]"
v7_nsfwSkipLabel4_ebd40b08	u	It's hard, I bet. But even though I don't know you, I think you can do it.	game/v7/v7.rpy	7954	u "[what]"
v7_nsfwSkipLabel4_50e6070a	u	You've done it before, haven't you?	game/v7/v7.rpy	7955	u "[what]"
v7_nsfwSkipLabel4_1a80acaa	sa	Yeah.	game/v7/v7.rpy	7960	sa "[what]"
v7_nsfwSkipLabel4_09794f68	u	Then you can definitely do it again. And in the end it'll all be worth it. Trust me.	game/v7/v7.rpy	7965	u "[what]"
v7_nsfwSkipLabel4_dd7d10ce	sa	Thank you, really.	game/v7/v7.rpy	7980	sa "[what]"
av_no_sam_5b2d45aa	ca	Hey, time to go.	game/v7/v7.rpy	7995	ca "[what]"
av_no_sam_f4eeae8d	u	Okay. Bye guys.	game/v7/v7.rpy	8002	u "[what]"
av_no_sam_79245c57	ca	Bye.	game/v7/v7.rpy	8012	ca "[what]"
av_no_sam_a07eced2	ca	Time to go.	game/v7/v7.rpy	8021	ca "[what]"
av_no_sam_2858cd74	sa	Ugh.	game/v7/v7.rpy	8023	sa "[what]"
av_no_sam_dce90feb	u	Uh, okay bye guys.	game/v7/v7.rpy	8030	u "[what]"
av_mc_dorm_0e2994fa	u	I should probably get some sleep.	game/v7/v7.rpy	8038	u "[what]"
wolves_ceremony_f81562cd	guyc	Hey what's up?	game/v7/v7.rpy	8054	guyc "[what]"
wolves_ceremony_90379bab	u	Hey!	game/v7/v7.rpy	8056	u "[what]"
wolves_ceremony_e6c6f933	guyc	Head on in. They're starting soon.	game/v7/v7.rpy	8067	guyc "[what]"
wolves_ceremony_627bb0c9	finn	What up guys? Head on in.	game/v7/v7.rpy	8082	finn "[what]"
wolves_ceremony_d100d894	imre	For sure.	game/v7/v7.rpy	8087	imre "[what]"
wolves_ceremony_6812118c	ch	Welcome and Congratulations to you three who have proven yourselves worthy enough for the Wolves.	game/v7/v7.rpy	8118	ch "[what]"
wolves_ceremony_fae59656	ch	Today is the day you guys officially become Wolves! You guys should be very proud because this was no easy task.	game/v7/v7.rpy	8128	ch "[what]"
wolves_ceremony_54258508	ch	Today you will each be given your official Wolves varsity jacket and a toast from all of us to formally welcome you into the Wolves!!!	game/v7/v7.rpy	8138	ch "[what]"
wolves_ceremony_427abe41	ch	Before I give you your jacket, I'd just like to remind you of one thing. Here, at the Wolves, we are a brotherhood. And no matter what, we look out for each other. Putting on the jacket is a symbol of your loyalty.	game/v7/v7.rpy	8148	ch "[what]"
wolves_ceremony_4e6363bd	ch	First up... [name]!	game/v7/v7.rpy	8154	ch "[what]"
wolves_ceremony_87096675	u	Thanks man.	game/v7/v7.rpy	8164	u "[what]"
wolves_ceremony_0c87de65	ch	That's all you. Now [name] out of everyone proved he is most qualified to be a Wolf. He proved his loyalty, his determination, but overall, he proved himself over everyone else.	game/v7/v7.rpy	8174	ch "[what]"
wolves_ceremony_4992308d	ch	I think we should be expecting a lot from [name] this year.	game/v7/v7.rpy	8175	ch "[what]"
wolves_ceremony_34889103	ch	Next up of course is... Imre!	game/v7/v7.rpy	8185	ch "[what]"
wolves_ceremony_e7efd505	ch	Imre came in second in the initiation and proved himself to be Wolves material. Haha which we all know was a given because his brother is a Wolves legend. But anyway, welcome to the Wolves!	game/v7/v7.rpy	8195	ch "[what]"
wolves_ceremony_eba905cd	ch	Last but not least of course we've got Perry!	game/v7/v7.rpy	8205	ch "[what]"
wolves_ceremony_c83802f8	ch	Perry has been training hard for this next fight season, so we are very glad to have him on board. Good job man.	game/v7/v7.rpy	8215	ch "[what]"
wolves_ceremony_46cacd18	ch	First up... Imre!	game/v7/v7.rpy	8234	ch "[what]"
wolves_ceremony_3268b10d	ch	Imre, this was much expected from you, no offense to anyone! But if you didn't already know that Imre's brother is a double time legend here at the Wolves, then it is no surprise that Imre came in first in the challenges.	game/v7/v7.rpy	8249	ch "[what]"
wolves_ceremony_ac4e6c3a	ch	Welcome to the Wolves man.	game/v7/v7.rpy	8254	ch "[what]"
wolves_ceremony_d122c5aa	imre	Thanks!	game/v7/v7.rpy	8259	imre "[what]"
wolves_ceremony_823c44f6	ch	We expect a lot out of you this year Imre... Next up... [name]!	game/v7/v7.rpy	8269	ch "[what]"
wolves_ceremony_4e9da6f6	ch	[name] placed second during the initiation challenges. He also has a lot of potential here at the Wolves. We're looking forward to having you.	game/v7/v7.rpy	8279	ch "[what]"
wolves_ceremony_ccd53b23	u	Thank you.	game/v7/v7.rpy	8284	u "[what]"
wolves_ceremony_ad5ce6fb	ch	And last, but not least... Perry. Come on up here man.	game/v7/v7.rpy	8294	ch "[what]"
wolves_ceremony_5851a931	ch	Perry has been training almost everyday to start fighting.	game/v7/v7.rpy	8304	ch "[what]"
wolves_ceremony_139e418e	guyd	Fuck yeah I have!	game/v7/v7.rpy	8309	guyd "[what]"
wolves_ceremony_6304cba8	ch	And who knows, maybe Perry will be our Wolves legend this year! But one thing I do know, is you really earned your spot here. Looking forward to watch you in the ring.	game/v7/v7.rpy	8314	ch "[what]"
wolves_ceremony_2ea6d237	guyd	Won't let you guys down!	game/v7/v7.rpy	8319	guyd "[what]"
wolves_ceremony_46cacd18_1	ch	First up... Imre!	game/v7/v7.rpy	8338	ch "[what]"
wolves_ceremony_3730f3e4	ch	Now this was no surprise. If you guys already didn't know, Imre's brother here is a two time Wolves champion!	game/v7/v7.rpy	8348	ch "[what]"
wolves_ceremony_7f8298b4	ch	So we all knew you'd be here Imre. Congratulations. Welcome to the Wolves man.	game/v7/v7.rpy	8358	ch "[what]"
wolves_ceremony_290b9943	imre	Thanks man.	game/v7/v7.rpy	8368	imre "[what]"
wolves_ceremony_a9578dfb	ch	Second... Perry who put up a tough fight in the challenges.	game/v7/v7.rpy	8378	ch "[what]"
wolves_ceremony_f0b0ea15	ch	Perry placed second in the challenges. And we're really glad you made it, but honestly I really knew you had what it took.	game/v7/v7.rpy	8388	ch "[what]"
wolves_ceremony_541406cf	ch	Perry here has already been training everyday to fight this year! We're looking forward to having him in the ring this year.	game/v7/v7.rpy	8389	ch "[what]"
wolves_ceremony_233b43aa	guyd	Thank you! Thank you!	game/v7/v7.rpy	8394	guyd "[what]"
wolves_ceremony_3ed2f7d9	ch	And last, but definitely not least, [name].	game/v7/v7.rpy	8399	ch "[what]"
wolves_ceremony_6f014957	ch	[name] may have placed last in the challenges, but it does not make him any less worthy to be here. He has proven his loyalty and dedication to the Wolves and has potential to do great here. Congrats man.	game/v7/v7.rpy	8409	ch "[what]"
wolves_ceremony_cba6d2ec	u	Thanks bro.	game/v7/v7.rpy	8414	u "[what]"
wolves_ceremony_2_4f044308	se	Hey, it's the big winner of the night. How does it feel?	game/v7/v7.rpy	8438	se "[what]"
wolves_ceremony_2_a01a9a12	u	Ehh, it's cool. We all did good. You know?	game/v7/v7.rpy	8443	u "[what]"
wolves_ceremony_2_b9cedcea	se	Yeah, but still, you came in as top dog.	game/v7/v7.rpy	8448	se "[what]"
wolves_ceremony_2_91fe7202	u	Yeah, well, I'm looking forward to this first year.	game/v7/v7.rpy	8453	u "[what]"
wolves_ceremony_2_e51d4f30	se	You ready to fight this year?	game/v7/v7.rpy	8458	se "[what]"
wolves_ceremony_2_94bb2ab0	u	Yeah, maybe.	game/v7/v7.rpy	8463	u "[what]"
wolves_ceremony_2_4046c89c	se	You need any pointers let me know, but I'm sure you won't need it.	game/v7/v7.rpy	8468	se "[what]"
wolves_ceremony_2_b20be699	u	Haha what's that supposed to mean?	game/v7/v7.rpy	8473	u "[what]"
wolves_ceremony_2_ed4daf15	se	You know.. top dog! Ahaha.	game/v7/v7.rpy	8478	se "[what]"
wolves_ceremony_2_10514931	u	Haha yeah.	game/v7/v7.rpy	8483	u "[what]"
wolves_ceremony_2_04629a9e	se	But hey, welcome.	game/v7/v7.rpy	8488	se "[what]"
wolves_ceremony_2_5e0ab79c	se	Hey, welcome in.	game/v7/v7.rpy	8497	se "[what]"
wolves_ceremony_2_1acd9503	u	Yeah thanks.	game/v7/v7.rpy	8502	u "[what]"
wolves_ceremony_2_e0d7ef3a	se	And don't feel so down. Not getting first isn't everything. I didn't get first either.	game/v7/v7.rpy	8512	se "[what]"
wolves_ceremony_2_1ad69e69	u	Oh, I wasn't-	game/v7/v7.rpy	8517	u "[what]"
wolves_ceremony_2_e28bb392	se	Yeah some of the problem solving stuff not my thing, but I'm strong. Haha. Am I right?	game/v7/v7.rpy	8522	se "[what]"
wolves_ceremony_2_e3e9142f	u	Uh sure.	game/v7/v7.rpy	8527	u "[what]"
wolves_ceremony_2_174656ef	se	So you getting in the ring this year?	game/v7/v7.rpy	8532	se "[what]"
wolves_ceremony_2_16df3fe4	u	Yeah, we'll see.	game/v7/v7.rpy	8537	u "[what]"
wolves_ceremony_2_9908531f	se	Don't worry my guy. I got you. I'll show you some tricks.	game/v7/v7.rpy	8542	se "[what]"
wolves_ceremony_2_d34bdfef	u	Oh, thanks.	game/v7/v7.rpy	8547	u "[what]"
wolves_ceremony_2_37792cd7	se	No worries. Come find me if you need anything.	game/v7/v7.rpy	8552	se "[what]"
wolves_ceremony_2_ee01f9b9	u	Thanks.	game/v7/v7.rpy	8557	u "[what]"
wolves_ceremony_2_0c82f33f	finn	Oh uh hey [name]. What's up?	game/v7/v7.rpy	8569	finn "[what]"
wolves_ceremony_2_932c0c93	u	Just wanna say hi. You know, now that I'm in just wanna get acquainted with everyone.	game/v7/v7.rpy	8574	u "[what]"
wolves_ceremony_2_6bdc42a0	finn	Yeah, that's cool.	game/v7/v7.rpy	8579	finn "[what]"
wolves_ceremony_2_829f30e6	u	So how were your challenges when you did this thing? Cus man mine were rough haha.	game/v7/v7.rpy	8584	u "[what]"
wolves_ceremony_2_a055de2d	finn	Uhh yeah, mine were good. Can't complain. I came in second. Stuck to the books. But you know, Chris had a lot of good to say about me.	game/v7/v7.rpy	8589	finn "[what]"
wolves_ceremony_2_3f89007d	u	Yeah, yeah. Makes sense. Good job. You close with Chris?	game/v7/v7.rpy	8594	u "[what]"
wolves_ceremony_2_e6f1b4b4	finn	Oh, yeah totally. Chris is my bro. He needs something, I'm always his first guy.	game/v7/v7.rpy	8599	finn "[what]"
wolves_ceremony_2_f9707607	u	Oh okay. Well that's good to know.	game/v7/v7.rpy	8604	u "[what]"
wolves_ceremony_2_0aa627cc	finn	Yeah, well catch you around.	game/v7/v7.rpy	8609	finn "[what]"
wolves_ceremony_2_505a3f68	u	Yeah.	game/v7/v7.rpy	8614	u "[what]"
wolves_ceremony_2_23343ceb	finn	Oh, hey. What's up? You're a Wolf now.	game/v7/v7.rpy	8623	finn "[what]"
wolves_ceremony_2_fd0ee87e	u	Yeah just glad to have made it in. Hardly made the cut.	game/v7/v7.rpy	8628	u "[what]"
wolves_ceremony_2_acaffe5e	finn	Oh don't worry about that. You're here now! Coming in last isn't so bad anyway.	game/v7/v7.rpy	8633	finn "[what]"
wolves_ceremony_2_dfc524fc	u	Did you place last in yours?	game/v7/v7.rpy	8638	u "[what]"
wolves_ceremony_2_637c2a0b	finn	Me? No I got second. But even though I didn't place first, Chris still had a lot of good to say about me.	game/v7/v7.rpy	8643	finn "[what]"
wolves_ceremony_2_638baf2f	u	Yeah that's cool. You guys are tight then?	game/v7/v7.rpy	8648	u "[what]"
wolves_ceremony_2_3ddf1ce2	finn	Yeah, whenever Chris needs something, I'm always his first guy to call.	game/v7/v7.rpy	8653	finn "[what]"
wolves_ceremony_2_a9ee5802	u	That's cool.	game/v7/v7.rpy	8658	u "[what]"
wolves_ceremony_2_065388d8	finn	I'm just dependable you know. That's all. I like to play by the rules.	game/v7/v7.rpy	8663	finn "[what]"
wolves_ceremony_2_8df15829	u	Yeah... I get it. Well, nice talking to you. See you around.	game/v7/v7.rpy	8668	u "[what]"
wolves_ceremony_2_6b6f27b8	finn	Bye.	game/v7/v7.rpy	8673	finn "[what]"
wolves_ceremony_2_89fa514d	ch	Let me show you to your room.	game/v7/v7.rpy	8681	ch "[what]"
wolves_ceremony_2_b9c4fde3	u	Okay.	game/v7/v7.rpy	8686	u "[what]"
wolves_ceremony_2_e4191a8e	ch	Here's your room. You can unpack and get settled.	game/v7/v7.rpy	8696	ch "[what]"
wolves_ceremony_2_ee01f9b9_1	u	Thanks.	game/v7/v7.rpy	8701	u "[what]"
wolves_ceremony_2_6a63a084	ch	No problem. Come get me if you need anything.	game/v7/v7.rpy	8706	ch "[what]"
wolves_ceremony_2_5d02055e	u	Will do.	game/v7/v7.rpy	8711	u "[what]"
wolves_ceremony_2_820a8d6c	u	Man, I can't believe it. Joined the Wolves. Moved in here. This is gonna be dope as fuck! I gotta get on my fight training too.	game/v7/v7.rpy	8721	u "[what]"
wolves_ceremony_2_9f7dd0ca	guyd	Oh hey! You're in here.	game/v7/v7.rpy	8731	guyd "[what]"
wolves_ceremony_2_192a807a	u	Yeah, what's up?	game/v7/v7.rpy	8736	u "[what]"
wolves_ceremony_2_623b6355	guyd	We're gonna play charades. 3 versus 3. Old Wolves vs New Wolves. We'll need you on the team.	game/v7/v7.rpy	8741	guyd "[what]"
wolves_ceremony_2_4b2c2541	u	Alright, cool.	game/v7/v7.rpy	8746	u "[what]"
wolves_ceremony_2_e36e3089	u	I'm just gonna go and find Imre.	game/v7/v7.rpy	8761	u "[what]"
wolves_ceremony_2_23b0a598	u	Hey, what're you doing out here?	game/v7/v7.rpy	8767	u "[what]"
wolves_ceremony_2_e83a01d8	imre	Getting some air.	game/v7/v7.rpy	8772	imre "[what]"
wolves_ceremony_2_44a16469	u	You good?	game/v7/v7.rpy	8777	u "[what]"
wolves_ceremony_2_36629ad9	imre	I'm great man. I have a good feeling about this year.	game/v7/v7.rpy	8782	imre "[what]"
wolves_ceremony_2_0034a72c	u	Yeah it's gonna be amazing. We're Wolves now!	game/v7/v7.rpy	8787	u "[what]"
wolves_ceremony_2_6d53c48b	imre	Feels like I've been waiting for this moment since my brother was in the Wolves.	game/v7/v7.rpy	8792	imre "[what]"
wolves_ceremony_2_5988b32e	u	And you made it!	game/v7/v7.rpy	8797	u "[what]"
wolves_ceremony_2_e9a64fee	imre	Man, we made it! Haha.	game/v7/v7.rpy	8802	imre "[what]"
wolves_ceremony_2_883cff4b	u	Haha yeah, but really this year is gonna be dope as fuck.	game/v7/v7.rpy	8807	u "[what]"
wolves_ceremony_2_5a6f11d4	imre	Remember meeting the first day?	game/v7/v7.rpy	8812	imre "[what]"
wolves_ceremony_2_681cdbbb	u	Yeah I mean I knew college was gonna be dope, but I didn't even think about joining a frat.	game/v7/v7.rpy	8817	u "[what]"
wolves_ceremony_2_934cb241	imre	I didn't see you one joining one either. Haha.	game/v7/v7.rpy	8822	imre "[what]"
wolves_ceremony_2_8a2e3c69	u	Ay what's that supposed to mean?	game/v7/v7.rpy	8827	u "[what]"
wolves_ceremony_2_06eb471a	imre	Just that you know, you were a bit of a-	game/v7/v7.rpy	8832	imre "[what]"
wolves_ceremony_2_dd3894ec	u	A what?	game/v7/v7.rpy	8837	u "[what]"
wolves_ceremony_2_746c996e	imre	I'm fuckin with you! Haha.	game/v7/v7.rpy	8842	imre "[what]"
wolves_ceremony_2_e997f2f0	u	You always fuckin with me.	game/v7/v7.rpy	8847	u "[what]"
wolves_ceremony_2_1facc401	imre	That's what I'm here for.	game/v7/v7.rpy	8857	imre "[what]"
wolves_ceremony_2_faf45bbd	u	Alright, I'm gonna head in. Try to actually get some sleep.	game/v7/v7.rpy	8862	u "[what]"
wolves_ceremony_2_c95098b8	imre	Okay. Goodnight.	game/v7/v7.rpy	8867	imre "[what]"
wolves_ceremony_2_bceb4588	u	Night.	game/v7/v7.rpy	8872	u "[what]"
wolves_ceremony_2_0e2994fa	u	I should probably get some sleep.	game/v7/v7.rpy	8882	u "[what]"
rileytext_d647e9cd	u	(I should check my messages.)	game/v7/v7.rpy	8906	u "[what]"
rileytext_fdddc7e4	u	(Guess I'm not going to sleep yet.)	game/v7/v7.rpy	8909	u "[what]"
rileysexscene_d2b51e6f	ri	Hey!	game/v7/v7.rpy	8950	ri "[what]"
rileysexscene_7cd3312b	u	Hey Ril-	game/v7/v7.rpy	8955	u "[what]"
rileysexscene_1b6e410f	ri	Come on!	game/v7/v7.rpy	8965	ri "[what]"
rileysexscene_a739b7cc	ri	I think we have some unfinished business.	game/v7/v7.rpy	8975	ri "[what]"
rileysexscene_d7326550	u	What do you mean, "unfinished business"?	game/v7/v7.rpy	8979	u "[what]"
rileysexscene_b95395fd	ri	Let me show you what I mean.	game/v7/v7.rpy	8983	ri "[what]"
rileysexscene_fe9ca9dc	u	I like that sound of that.	game/v7/v7.rpy	8987	u "[what]"
risex_97ee0c1d	u	Oh wow!	game/v7/v7.rpy	8995	u "[what]"
risex_8ec7413d	ri	What are you waiting for?	game/v7/v7.rpy	8999	ri "[what]"
risex_9ea2f78c		 	game/v7/v7.rpy	9004	"[what]"
risex_a375d8a3	ri	*Laughs* Uhhh, I like this side of you.	game/v7/v7.rpy	9013	ri "[what]"
risex_3f547f36	ri	Let's get these off.	game/v7/v7.rpy	9031	ri "[what]"
risex_f7249ba9	ri	*Giggles*	game/v7/v7.rpy	9036	ri "[what]"
riblowjob_4561ec66	u	Wow you're so good at this.	game/v7/v7.rpy	9050	u "[what]"
riblowjob_c4c20616	u	Fuck Riley, that feels amazing.	game/v7/v7.rpy	9051	u "[what]"
riblowjob_9ea2f78c		 	game/v7/v7.rpy	9052	"[what]"
riblowjob_48f8234d	u	Mhhh...	game/v7/v7.rpy	9056	u "[what]"
riblowjob_53ba7abc	u	Holy shit...	game/v7/v7.rpy	9057	u "[what]"
riblowjob_9ea2f78c_1		 	game/v7/v7.rpy	9058	"[what]"
riblowjob_ac040264	ri	I wanna make you cum.	game/v7/v7.rpy	9063	ri "[what]"
riblowjob_223a88f7	u	No way, it's my turn.	game/v7/v7.rpy	9068	u "[what]"
riblowjob_43eb5cf5	ri	*Chuckles* What are you doing?	game/v7/v7.rpy	9073	ri "[what]"
riblowjob_2c21cb56	u	Getting rid of things that shouldn't be there.	game/v7/v7.rpy	9078	u "[what]"
rifingering_ca7e65d8	ri	*Moans* Mhmmmm...	game/v7/v7.rpy	9098	ri "[what]"
rifingering_9ea2f78c		 	game/v7/v7.rpy	9099	"[what]"
rifingering_1069e0d4	ri	Oh my god [name], you're amazing.	game/v7/v7.rpy	9103	ri "[what]"
rifingering_ce23a348	ri	Please! Fuck me!	game/v7/v7.rpy	9104	ri "[what]"
rifingering_c8bd42b8	ri	*Moans* Ahhhh yes!	game/v7/v7.rpy	9108	ri "[what]"
rifingering_9ea2f78c_1		 	game/v7/v7.rpy	9109	"[what]"
rimissionary_d407f199	ri	*Moans louder* Holy shit!	game/v7/v7.rpy	9114	ri "[what]"
rimissionary_9ea2f78c		 	game/v7/v7.rpy	9115	"[what]"
rimissionary_63736364	ri	*Moans very loud* Oh my god!	game/v7/v7.rpy	9124	ri "[what]"
rimissionary_3ef42d2e	u	I'm gonna cum!	game/v7/v7.rpy	9126	u "[what]"
rimissionary_ea335261	ri	Yesss! Me too!	game/v7/v7.rpy	9128	ri "[what]"
riclimax_ba50b607	u	Fuuuck!	game/v7/v7.rpy	9144	u "[what]"
riclimax_e494fe49	ri	This was amazing.	game/v7/v7.rpy	9153	ri "[what]"
riclimax_e15e2ceb	ri	I wish you could stay, but I think my roommate will be home soon.	game/v7/v7.rpy	9154	ri "[what]"
riclimax_85eb2b84	u	Sure, it's late now anyway and I'm pretty tired, haha.	game/v7/v7.rpy	9158	u "[what]"
riclimax_3059bdd5	ri	I'll see you tomorrow [name].	game/v7/v7.rpy	9162	ri "[what]"
v7_nsfwSkipLabel1_5c607d4c	u	Yeah, see you tomorrow.	game/v7/v7.rpy	9169	u "[what]"
scene35_166ed5c2	u	Not much to do right now, I suppose I can study for a bit.	game/v7/v7.rpy	9213	u "[what]"
scene35_f28252ed	u	(Shit, I need a book from the library.)	game/v7/v7.rpy	9218	u "[what]"
scene35a_166ed5c2	u	Not much to do right now, I suppose I can study for a bit.	game/v7/v7.rpy	9252	u "[what]"
scene35a_f28252ed	u	(Shit, I need a book from the library.)	game/v7/v7.rpy	9262	u "[what]"
signs_with_autumn_9daaa724	u	(I should probably check my messages.)	game/v7/v7.rpy	9282	u "[what]"
signs_with_autumn_38f45bc6	u	(Alright, let's get going to Autumn's.)	game/v7/v7.rpy	9284	u "[what]"
signs_with_autumn_5af79d99	u	(I should probably get going right away.)	game/v7/v7.rpy	9286	u "[what]"
signs_with_autumn_0bcd053e	aut	Hey. Thanks for coming to help. Come on in.	game/v7/v7.rpy	9299	aut "[what]"
signs_with_autumn_065e36c4	aut	Markers and Paint right here. So pick your fancy.	game/v7/v7.rpy	9309	aut "[what]"
signs_with_autumn_ee01f9b9	u	Thanks.	game/v7/v7.rpy	9314	u "[what]"
signs_with_autumn_81acd23d	aut	Need help?	game/v7/v7.rpy	9324	aut "[what]"
signs_with_autumn_e48ca99a	u	Haha yeah, maybe just struggling for some inspo.	game/v7/v7.rpy	9329	u "[what]"
signs_with_autumn_118b373f	u	Future is Female. That's dope.	game/v7/v7.rpy	9334	u "[what]"
signs_with_autumn_3970a544	aut	I appreciate the witty stuff, but I like to be direct. Feels like it gets right to the point. The more we fight, the more progress we will make.	game/v7/v7.rpy	9339	aut "[what]"
signs_with_autumn_4d55bfe6	u	Yeah, I feel you. Think I'm onto something.	game/v7/v7.rpy	9344	u "[what]"
signs_with_autumn_4c8ca5d1	aut	Let me hear it.	game/v7/v7.rpy	9349	aut "[what]"
signs_with_autumn_495b367f	u	Girls just want to have FUNdamental rights.	game/v7/v7.rpy	9357	u "[what]"
signs_with_autumn_4b75db8b	u	You know Fun! Fundamental!	game/v7/v7.rpy	9362	u "[what]"
signs_with_autumn_4f37397b	aut	Ohhhhh hahaha! That's a take on that Cyndi Lauper song.	game/v7/v7.rpy	9367	aut "[what]"
signs_with_autumn_6f5ed0ca	u	Exactly!	game/v7/v7.rpy	9372	u "[what]"
signs_with_autumn_efb28382	aut	Clever, very clever! Love it.	game/v7/v7.rpy	9377	aut "[what]"
signs_with_autumn_ee01f9b9_1	u	Thanks.	game/v7/v7.rpy	9382	u "[what]"
signs_with_autumn_c7ec9440	u	Men against misogyny.	game/v7/v7.rpy	9387	u "[what]"
signs_with_autumn_ab92875d	aut	I like that! It's direct and it also has a nice ring to it. It's amazing how misogynistic most guys are in college these days. Refreshing to know you stand with women.	game/v7/v7.rpy	9392	aut "[what]"
signs_with_autumn_aaf4df33	u	Yeah. It's an issue for sure.	game/v7/v7.rpy	9397	u "[what]"
signs_with_autumn_7d18ea0f	aut	Really glad you're doing this. What motivated you?	game/v7/v7.rpy	9402	aut "[what]"
signs_with_autumn_19df5b30	u	Like I said, I really think women deserve equal rights. I just really feel for them. It's not fair.	game/v7/v7.rpy	9407	u "[what]"
signs_with_autumn_9916be1d	aut	Your empathy is admirable.	game/v7/v7.rpy	9412	aut "[what]"
signs_with_autumn_017eb25d	u	My mom taught me everything I know.	game/v7/v7.rpy	9417	u "[what]"
signs_with_autumn_2ba12a40	aut	Sounds like she is a perspicacious woman.	game/v7/v7.rpy	9422	aut "[what]"
signs_with_autumn_bb87a1e6	u	She is. Smart and strong for sure.	game/v7/v7.rpy	9427	u "[what]"
signs_with_autumn_57925813	aut	That's kind of you.	game/v7/v7.rpy	9432	aut "[what]"
signs_with_autumn_1e012e22	u	But yeah, that's why I do it. Stand up for those who deserve it.	game/v7/v7.rpy	9437	u "[what]"
signs_with_autumn_7b962360	aut	You're definitely headstrong. Good to see a guy with that kind of mentality.	game/v7/v7.rpy	9442	aut "[what]"
signs_with_autumn_a574f55c	u	Yeah, I get what you mean.	game/v7/v7.rpy	9447	u "[what]"
signs_with_autumn_49b29297	aut	This movement definitely needs more men. Actually, I take that back. Haha. More men just need to realize their given privileges and stop being in denial.	game/v7/v7.rpy	9452	aut "[what]"
signs_with_autumn_d73dab84	u	Yeah, well one step at a time. But we can't blame these guys, they're just uneducated.	game/v7/v7.rpy	9457	u "[what]"
signs_with_autumn_60dbb130	aut	I mean we are in university to learn aren't we?	game/v7/v7.rpy	9462	aut "[what]"
signs_with_autumn_7b649166	u	Haha yeah but you know how guys are.	game/v7/v7.rpy	9467	u "[what]"
signs_with_autumn_b64c284a	aut	Educate me.	game/v7/v7.rpy	9472	aut "[what]"
signs_with_autumn_cc978aaf	u	Haha what?	game/v7/v7.rpy	9477	u "[what]"
signs_with_autumn_095e8e51	aut	I'm serious! I'd really like to learn more about the male mind.	game/v7/v7.rpy	9482	aut "[what]"
signs_with_autumn_6da9e06a	u	Well for one, all guys really think about is girls.	game/v7/v7.rpy	9487	u "[what]"
signs_with_autumn_e7a07e6b	aut	Haha.	game/v7/v7.rpy	9492	aut "[what]"
signs_with_autumn_b58a88f7	u	I mean sex. That is the core to a man's mind.	game/v7/v7.rpy	9497	u "[what]"
signs_with_autumn_32f2d5d9	aut	Mm.	game/v7/v7.rpy	9502	aut "[what]"
signs_with_autumn_b59c3e1f	u	What about girls? How come you guys aren't so sex hungry all the time?	game/v7/v7.rpy	9507	u "[what]"
signs_with_autumn_d51532ce	aut	How's this?	game/v7/v7.rpy	9517	aut "[what]"
signs_with_autumn_a1a9b68d	u	Looks great!	game/v7/v7.rpy	9522	u "[what]"
signs_with_autumn_b39e40bc	u	How's mine?	game/v7/v7.rpy	9532	u "[what]"
signs_with_autumn_bc29dfa3	aut	Fantastic. Can't wait for the protest tomorrow! It's going to be great.	game/v7/v7.rpy	9537	aut "[what]"
signs_with_autumn_b7381e88	u	Yeah, can't wait!	game/v7/v7.rpy	9542	u "[what]"
signs_with_autumn_98b65c80	aut	Meet you there tomorrow?	game/v7/v7.rpy	9547	aut "[what]"
signs_with_autumn_505a3f68	u	Yeah.	game/v7/v7.rpy	9552	u "[what]"
signs_with_autumn_8b4407a1	aut	Okay well I'll walk you out then. Thanks for coming by.	game/v7/v7.rpy	9562	aut "[what]"
signs_with_autumn_87147a15	u	My pleasure.	game/v7/v7.rpy	9567	u "[what]"
walking_through_hallways_2a956c6e	ro	Hey [name], would you mind getting me the tape?	game/v7/v7.rpy	9585	ro "[what]"
walking_through_hallways_fab479d9	u	Of course, Ms. Rose.	game/v7/v7.rpy	9590	u "[what]"
walking_through_hallways_e69dfa0f	ro	Thank you.	game/v7/v7.rpy	9595	ro "[what]"
walking_through_hallways_7c2e0a4b	u	No worries.	game/v7/v7.rpy	9600	u "[what]"
walking_through_hallways_a8850194	u	*Chuckles* So how did you end up on the homecoming set up crew?	game/v7/v7.rpy	9605	u "[what]"
